csp,pv,out
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,13.396,11.198
1.40225,383.89,372.66
1.7915,555.17,538.05
1.6825,533.11,516.82
1.5675,501.92,486.8
1.5725,483.16,468.72
1.6275,496.03,481.13
1.62,526.71,510.67
0.70775,339.33,329.39
0.056,140.24,136.28
0,11.244,9.0852
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,14.09,11.883
1.35925,384.59,373.34
1.83625,548.95,532.06
1.69875,523.82,507.89
1.58825,495.95,481.04
1.58475,475.82,461.65
1.804,498.64,483.64
2.05475,526.16,510.13
2.0785,538.1,521.63
0.733,349.56,339.33
0.00225,19.163,16.892
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,12.001,9.8258
1.21675,365.35,354.67
1.75875,535.66,519.28
1.6335,530.3,514.13
1.28675,466.86,453
1.53425,485.49,470.97
1.6845,496.8,481.86
1.90475,520.21,504.41
1.70925,502.01,486.89
0.629,331.22,321.51
0.00125,20.517,18.238
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,15.265,13.043
1.33475,381.32,370.17
1.806,535.9,519.52
1.369,501.75,486.64
0.52175,380.51,369.39
0.184,317.48,308.14
1.66725,484.35,469.87
2.05625,516.14,500.49
2.087,526.64,510.6
0.748,345.23,335.13
0.003,22.061,19.76
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,30.336,27.922
1.2385,365.54,354.86
1.764,526.39,510.36
0.857,395.96,384.37
0.13175,295.86,287.06
0,382.17,370.99
0,255.37,247.54
0,118.58,114.97
0,82.771,79.703
0,52.626,49.963
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,13.468,11.269
0,267,258.9
0,143.3,139.3
0,200.66,194.06
0,394.43,382.89
1.23625,489.47,474.8
1.099,439.86,426.92
1.22725,423.13,410.72
1.31325,427.57,415.02
0.27025,168.92,164.51
0,17.382,15.147
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,14.363,12.153
1.20375,380.77,369.64
1.809,538.34,521.86
1.74475,524.3,508.35
1.45325,494.2,479.37
1.21575,459.33,445.75
1.2905,450.28,437.01
1.68825,531.01,514.8
1.48775,455.24,441.8
0.61,317.14,307.81
0.0015,21.263,18.973
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,12.828,10.642
0,234.87,227.51
1.4495,536.3,519.9
1.614,513.66,498.1
0.476,383.83,372.6
1.15525,478.45,464.18
0.83075,394.7,383.15
0.76575,372.53,361.63
0.342,202.58,195.93
0.004,59.343,56.602
0,11.021,8.8716
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,17.318,15.07
0,241.51,234
1.25225,524.41,508.45
1.463,495.62,480.73
1.0355,430.91,418.26
0.9885,418.03,405.77
1.908,516.48,500.82
2.181,532.37,516.11
2.30225,544.05,527.35
0.95875,403.28,391.48
0.0245,38.945,36.436
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,41.082,38.55
1.4585,413.74,401.61
1.9355,553.81,536.74
1.84275,537.67,521.22
1.71875,509.48,494.08
1.7485,493.73,478.91
1.92375,508.82,493.45
2.168,534.51,518.18
2.2995,549.31,532.41
0.9865,417.42,405.18
0.02725,42.574,40.026
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,21.454,19.154
1.5125,421.28,408.92
1.988,559.98,542.67
1.8845,542.29,525.66
1.7765,515.3,499.69
1.797,497.44,482.48
1.97125,512.12,496.62
2.22675,537.46,521.01
2.37175,552.68,535.65
1.0375,419.06,406.77
0.03125,44.638,42.066
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,23.224,20.902
1.6355,431.68,419
2.034,559.62,542.32
1.89375,543.01,526.35
1.4585,525.13,509.15
0.61475,382.23,371.05
0.24975,336.56,326.7
0.00475,218.22,211.23
0,164.46,160.12
0,73.83,70.891
0,10.028,7.9007
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,47.508,44.903
1.536,429.74,417.12
1.98375,554.21,537.12
1.88025,535.58,519.2
1.77875,510.62,495.18
1.79625,494.31,479.47
1.96025,507.54,492.21
2.1985,530.45,514.29
2.28425,541.74,525.16
1.05325,442.09,429.07
0.03425,37.936,35.441
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,12.005,9.8244
0,242.26,234.74
0.7705,472.7,458.64
0.90375,436.05,423.23
1.51825,504.44,489.23
1.2625,485.63,471.1
0.5995,370.77,359.93
0.22,275.92,267.61
0.11375,213.92,207.02
0.0205,166.5,162.13
0,51.477,48.827
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,9.5331,7.3857
0,253.98,246.18
0,131.56,127.74
0,134.08,130.22
0.11625,424.89,412.42
1.65425,500.09,485.04
1.721,566.2,548.65
0.6595,364.8,354.14
1.31025,399.35,387.66
0.8795,407.52,395.58
0.034,46.687,44.092
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,36.136,33.658
0.8625,380.03,368.92
1.7045,532.05,515.8
1.67025,523.93,507.99
1.64425,508.89,493.51
1.68725,491.49,476.75
1.8405,505.59,490.33
1.938,517.59,501.89
2.0085,517.07,501.39
0.95875,405.24,393.37
0.03475,51.609,48.958
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,24.506,22.167
1.31125,407.72,395.78
1.45025,486.29,471.74
0.085,262.53,254.54
0.0245,452.68,439.33
1.70775,507.43,492.1
1.902,510.37,494.93
2.03975,522.83,506.93
2.18975,550.6,533.67
0.61975,359.12,348.62
0,11.999,9.8525
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,30.336,27.921
1.27625,407.31,395.38
1.77825,534.04,517.72
1.5935,522.14,506.26
1.65075,512.38,496.87
1.555,492.18,477.42
1.73025,519.44,503.67
1.958,532.09,515.85
2.22675,562.59,545.21
1.12075,455.59,442.14
0.04525,55.335,52.641
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,37.391,34.9
1.35975,443,429.96
0.12325,205.19,198.49
0,91.968,88.763
0,113.55,110.02
0,195.57,189.07
0,236.72,229.32
0.291,448.47,435.26
0.502,289.47,280.83
0.4795,324.4,314.88
0.01575,37.795,35.299
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,34.357,31.899
1.47525,465.34,451.55
2.0005,585.96,567.63
1.9325,577.59,559.59
1.863,549.53,532.62
1.8865,532.25,516
2.042,544.15,527.44
2.2855,565.8,548.27
2.43475,579.26,561.2
1.2815,492.31,477.54
0.08,78.006,75.007
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,30.088,27.677
0,181.38,175.13
0,233.5,226.17
0,337.96,328.06
0,492.9,478.11
0,326.09,316.52
0,274.16,265.88
0,401.19,389.45
1.23525,461.1,447.45
0.77175,385,373.74
0,15.92,13.709
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,30.115,27.704
0,350.4,340.15
0,365.81,355.12
1.41475,528,511.91
1.8525,556.83,539.64
1.87125,537.25,520.81
1.9835,546.51,529.72
1.92475,545.19,528.45
2.101,562.27,544.89
0.974,449.59,436.34
0.03525,48.418,45.804
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,44.956,42.381
1.718,508.3,492.94
2.032,582.05,563.88
0.159,253.05,245.28
0,374.91,363.95
0.89275,493.27,478.46
1.88,529.94,513.78
2.28075,561.89,544.5
2.497,579.69,561.61
1.38375,513.74,498.18
0.098,94.054,90.818
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.19025,79.776,76.751
1.85225,506.12,490.85
2.2335,594.06,575.41
2.12825,580.11,562.01
2.002,555.56,538.42
2.018,539.51,522.98
2.15825,552.89,535.85
2.151,559.26,541.98
2.50375,581.15,563.02
1.38325,516.15,500.5
0.09875,93.858,90.625
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,47.084,44.485
0.7665,397.66,386.02
1.584,532.91,516.63
1.503,535.84,519.45
1.59775,530.53,514.34
1.6735,513.67,498.12
1.93625,542.92,526.29
1.50525,498.98,483.97
1.5855,480.08,465.75
1.184,483.01,468.58
0.09275,85.491,82.383
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,40.945,38.414
1.307,440.24,427.29
1.8565,548.17,531.31
1.792,543.16,526.52
1.70575,528.39,512.31
1.67725,508.11,492.8
1.79525,518.05,502.38
1.9235,534.1,517.85
1.851,512.9,497.45
1.17475,470.52,456.57
0.088,84.293,81.202
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,13.436,11.267
0,92.311,89.101
1.78325,563.67,546.22
2.0485,558.57,541.34
1.96825,538.06,521.62
2,525.62,509.65
2.03775,532.98,516.75
2.102,537.8,521.4
2.47825,576.47,558.61
1.3675,503.47,488.33
0.081,58.594,55.863
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,19.007,16.773
0,28.993,26.615
0,49.436,46.81
0,139.82,135.87
0,195.06,188.57
0,236.01,228.62
0,222.16,215.08
0,263.37,255.35
0,298.48,289.62
0,96.211,92.943
0,50.91,48.282
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,6.0496,3.9686
0,54.554,51.869
0,140.83,136.87
0,347.38,337.21
1.115,543.23,526.64
1.56725,526.81,510.85
1.61525,544.36,527.76
1.3195,480.41,466.16
1.147,424.85,412.42
0.57525,312.55,303.33
0.01625,60.745,58.009
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,39.281,36.769
0,317.88,308.54
0.86475,473.96,459.86
1.387,517.77,502.06
1.482,531.18,514.98
1.5055,524.23,508.31
1.377,518.25,502.56
1.41275,499.92,484.91
1.12,413.53,401.41
0.595,337.38,327.5
0.01875,84.69,81.594
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,21.109,18.813
0,278.48,270.1
0,338.12,328.22
0,337.14,327.26
0,453.92,440.52
0,487.54,472.94
0,479.22,464.92
0,446.57,433.41
0.6505,430.94,418.28
0.476,307.97,298.88
0.0085,73.549,70.615
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,34.773,32.31
0,263.47,255.46
0,252.38,244.63
0,398.01,386.36
0,370.46,359.63
0,364.11,353.47
0,275.43,267.13
0,299.72,290.83
0,191.79,185.37
0,74.915,71.961
0,21.057,18.765
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.41,116.52,112.94
2.02375,560.12,542.8
2.37275,617.43,597.85
2.283,608.5,589.27
2.19725,588.9,570.46
2.2215,576.25,558.31
2.409,590.89,572.37
2.65825,613.71,594.27
2.8225,625.12,605.22
1.90375,594.12,575.47
0.206,156.06,151.86
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.73725,91.338,88.143
2.16775,595.14,576.45
2.4895,629.15,609.08
2.4005,614.33,594.87
2.32525,593.17,574.55
2.347,579.24,561.18
2.49425,589.1,570.66
2.72325,610.68,591.39
2.8865,623.72,603.92
1.96425,592.13,573.58
0.219,165.11,160.76
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0.44425,130.25,126.45
1.94475,575.94,558.01
2.38575,626.95,606.98
2.28725,609.45,590.19
2.19775,588.23,569.81
2.19175,570.59,552.86
2.30725,578.95,560.9
2.47525,591.69,573.15
2.58425,605.43,586.34
1.7085,557.89,540.66
0.18375,143.1,139.1
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,57.422,54.704
0,312.95,303.72
0.50375,482.95,468.52
1.48975,543.18,526.51
1.73925,568.25,550.62
1.02,491.02,476.3
0.833,485.18,470.67
0.6405,411.69,399.62
0.504,322.33,312.87
0.45075,278.28,269.91
0.01575,37.582,35.088
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,22.501,20.188
0,63.659,60.865
0,166.88,162.5
0,212.55,205.68
0.15075,485.14,470.64
1.84875,556.02,538.92
1.9445,568.64,551.09
1.656,546.8,530.1
0.56275,343.1,333.06
0.094,165.75,161.39
0,42.682,40.159
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,62.32,59.545
1.2985,494.3,479.46
0.5855,329.96,320.29
0.88,434.23,421.47
1.1065,538.94,522.53
0.26125,408.63,396.69
0,379.35,368.28
0,355.54,345.16
0,237.7,230.28
0,109.53,106.06
0,38.912,36.403
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,0,-0.8327
0,78.934,75.922
0.7535,449.93,436.67
1.58025,541.93,525.31
1.61725,571.07,553.33
1.565,570.34,552.62
1.59925,559.39,542.1
1.69175,568.82,551.19
1.74625,561.05,543.72
1.761,540.58,524.03
1.01025,433.97,421.21
0.08225,102.01,98.655
0,0,-0.8327
